ID,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2319,2022,SE,FT,Data Engineer,113000,USD,113000,US,0,US,L
2320,2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M
2321,2022,SE,FT,Data Science Manager,161342,USD,161342,US,100,US,M
2322,2022,SE,FT,Data Science Manager,137141,USD,137141,US,100,US,M
2323,2022,SE,FT,Data Scientist,167000,USD,167000,US,100,US,M
2324,2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M
2325,2022,SE,FT,Data Engineer,60000,GBP,78526,GB,0,GB,M
2326,2022,SE,FT,Data Engineer,50000,GBP,65438,GB,0,GB,M
2327,2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2328,2022,SE,FT,Data Scientist,211500,USD,211500,US,100,US,M
2329,2022,SE,FT,Data Architect,192400,USD,192400,CA,100,CA,M
2330,2022,SE,FT,Data Architect,90700,USD,90700,CA,100,CA,M
2331,2022,SE,FT,Data Analyst,130000,USD,130000,CA,100,CA,M
2332,2022,SE,FT,Data Analyst,61300,USD,61300,CA,100,CA,M
2333,2022,SE,FT,Data Analyst,130000,USD,130000,CA,100,CA,M
2334,2022,SE,FT,Data Analyst,61300,USD,61300,CA,100,CA,M
2335,2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,L
2336,2022,SE,FT,Data Scientist,138600,USD,138600,US,100,US,M
2337,2022,SE,FT,Data Engineer,136000,USD,136000,US,0,US,M
2338,2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S
2339,2022,EX,FT,Analytics Engineer,135000,USD,135000,US,100,US,M
2340,2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2341,2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M
2342,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M
2343,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M
2344,2022,MI,FT,ETL Developer,50000,EUR,54957,GR,0,GR,M
2345,2022,MI,FT,ETL Developer,50000,EUR,54957,GR,0,GR,M
2346,2022,EX,FT,Lead Data Engineer,150000,CAD,118187,CA,100,CA,S
2347,2022,SE,FT,Data Analyst,132000,USD,132000,US,0,US,M
2348,2022,SE,FT,Data Engineer,165400,USD,165400,US,100,US,M
2349,2022,SE,FT,Data Architect,208775,USD,208775,US,100,US,M
2350,2022,SE,FT,Data Architect,147800,USD,147800,US,100,US,M
2351,2022,SE,FT,Data Engineer,136994,USD,136994,US,100,US,M
2352,2022,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M
2353,2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M
2354,2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M
2355,2022,EX,FT,Head of Machine Learning,6000000,INR,79039,IN,50,IN,L
2356,2022,SE,FT,Data Engineer,132320,USD,132320,US,100,US,M
2357,2022,EN,FT,Machine Learning Engineer,28500,GBP,37300,GB,100,GB,L
2358,2022,SE,FT,Data Analyst,164000,USD,164000,US,0,US,M
2359,2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M
2360,2022,MI,FT,Machine Learning Engineer,95000,GBP,124333,GB,0,GB,M
2361,2022,MI,FT,Machine Learning Engineer,75000,GBP,98158,GB,0,GB,M
2362,2022,MI,FT,AI Scientist,120000,USD,120000,US,0,US,M
2363,2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M
2364,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M
2365,2022,SE,FT,Data Analytics Manager,145000,USD,145000,US,100,US,M
2366,2022,SE,FT,Data Analytics Manager,105400,USD,105400,US,100,US,M
2367,2022,MI,FT,Machine Learning Engineer,80000,EUR,87932,FR,100,DE,M
2368,2022,MI,FT,Data Engineer,90000,GBP,117789,GB,0,GB,M
2369,2022,SE,FT,Data Scientist,215300,USD,215300,US,100,US,L
2370,2022,SE,FT,Data Scientist,158200,USD,158200,US,100,US,L
2371,2022,SE,FT,Data Engineer,209100,USD,209100,US,100,US,L
2372,2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L
2373,2022,SE,FT,Data Analyst,115934,USD,115934,US,0,US,M
2374,2022,SE,FT,Data Analyst,81666,USD,81666,US,0,US,M
2375,2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
2376,2022,MI,FT,Data Engineer,75000,GBP,98158,GB,0,GB,M
2377,2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S
2378,2022,SE,FT,Data Engineer,183600,USD,183600,US,100,US,L
2379,2022,MI,FT,Data Analyst,40000,GBP,52351,GB,100,GB,M
2380,2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
2381,2022,MI,FT,Data Scientist,55000,GBP,71982,GB,0,GB,M
2382,2022,MI,FT,Data Scientist,35000,GBP,45807,GB,0,GB,M
2383,2022,MI,FT,Data Engineer,60000,EUR,65949,GR,100,GR,M
2384,2022,MI,FT,Data Engineer,45000,EUR,49461,GR,100,GR,M
2385,2022,MI,FT,Data Engineer,60000,GBP,78526,GB,100,GB,M
2386,2022,MI,FT,Data Engineer,45000,GBP,58894,GB,100,GB,M
2387,2022,SE,FT,Data Scientist,260000,USD,260000,US,100,US,M
2388,2022,SE,FT,Data Science Engineer,60000,USD,60000,AR,100,MX,L
2389,2022,MI,FT,Data Engineer,63900,USD,63900,US,0,US,M
2390,2022,MI,FT,Machine Learning Scientist,160000,USD,160000,US,100,US,L
2391,2022,MI,FT,Machine Learning Scientist,112300,USD,112300,US,100,US,L
2392,2022,MI,FT,Data Science Manager,241000,USD,241000,US,100,US,M
2393,2022,MI,FT,Data Science Manager,159000,USD,159000,US,100,US,M
2394,2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2395,2022,SE,FT,Data Scientist,80000,USD,80000,US,0,US,M
2396,2022,MI,FT,Data Engineer,82900,USD,82900,US,0,US,M
2397,2022,SE,FT,Data Engineer,100800,USD,100800,US,100,US,L
2398,2022,MI,FT,Data Engineer,45000,EUR,49461,ES,100,ES,M
2399,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L
2400,2022,MI,FT,Data Analyst,30000,GBP,39263,GB,100,GB,M
2401,2022,MI,FT,Data Analyst,40000,EUR,43966,ES,100,ES,M
2402,2022,MI,FT,Data Analyst,30000,EUR,32974,ES,100,ES,M
2403,2022,MI,FT,Data Engineer,80000,EUR,87932,ES,100,ES,M
2404,2022,MI,FT,Data Engineer,70000,EUR,76940,ES,100,ES,M
2405,2022,MI,FT,Data Engineer,80000,GBP,104702,GB,100,GB,M
2406,2022,MI,FT,Data Engineer,70000,GBP,91614,GB,100,GB,M
2407,2022,MI,FT,Data Engineer,60000,EUR,65949,ES,100,ES,M
2408,2022,MI,FT,Data Engineer,80000,EUR,87932,GR,100,GR,M
2409,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M
2410,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M
2411,2022,MI,FT,Data Analyst,40000,EUR,43966,GR,100,GR,M
2412,2022,MI,FT,Data Analyst,30000,EUR,32974,GR,100,GR,M
2413,2022,MI,FT,Data Engineer,75000,GBP,98158,GB,100,GB,M
2414,2022,MI,FT,Data Engineer,60000,GBP,78526,GB,100,GB,M
2415,2022,SE,FT,Data Scientist,215300,USD,215300,US,0,US,L
2416,2022,MI,FT,Data Engineer,70000,EUR,76940,GR,100,GR,M
2417,2022,SE,FT,Data Engineer,209100,USD,209100,US,100,US,L
2418,2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L
2419,2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2420,2022,EN,FT,ML Engineer,20000,EUR,21983,PT,100,PT,L
2421,2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,M
2422,2022,MI,FT,Machine Learning Developer,100000,CAD,78791,CA,100,CA,M
2423,2022,EX,FT,Director of Data Science,250000,CAD,196979,CA,50,CA,L
2424,2022,MI,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,S
2425,2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,0,US,M
2426,2022,MI,FT,NLP Engineer,240000,CNY,37236,US,50,US,L
2427,2022,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M
2428,2022,SE,FT,Lead Machine Learning Engineer,80000,EUR,87932,DE,0,DE,M
2429,2022,MI,FT,Business Data Analyst,1400000,INR,18442,IN,100,IN,M
2430,2022,MI,FT,Data Scientist,2400000,INR,31615,IN,100,IN,L
2431,2022,MI,FT,Machine Learning Infrastructure Engineer,53000,EUR,58255,PT,50,PT,L
2432,2022,EN,FT,Financial Data Analyst,100000,USD,100000,US,50,US,L
2433,2022,MI,PT,Data Engineer,50000,EUR,54957,DE,50,DE,L
2434,2022,EN,FT,Data Scientist,1400000,INR,18442,IN,100,IN,M
2435,2022,SE,FT,Principal Data Scientist,148000,EUR,162674,DE,100,DE,M
2436,2022,EN,FT,Data Engineer,120000,USD,120000,US,100,US,M
2437,2022,SE,FT,Research Scientist,144000,USD,144000,US,50,US,L
2438,2022,SE,FT,Data Scientist,104890,USD,104890,US,100,US,M
2439,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2440,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2441,2022,MI,FT,Data Analyst,135000,USD,135000,US,100,US,M
2442,2022,MI,FT,Data Analyst,50000,USD,50000,US,100,US,M
2443,2022,SE,FT,Data Scientist,220000,USD,220000,US,100,US,M
2444,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2445,2022,MI,FT,Data Scientist,140000,GBP,183228,GB,0,GB,M
2446,2022,MI,FT,Data Scientist,70000,GBP,91614,GB,0,GB,M
2447,2022,SE,FT,Data Scientist,185100,USD,185100,US,100,US,M
2448,2022,SE,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,M
2449,2022,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M
2450,2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M
2451,2022,SE,FT,Machine Learning Engineer,120000,USD,120000,AE,100,AE,S
2452,2022,SE,FT,Machine Learning Engineer,65000,USD,65000,AE,100,AE,S
2453,2022,EX,FT,Data Engineer,324000,USD,324000,US,100,US,M
2454,2022,EX,FT,Data Engineer,216000,USD,216000,US,100,US,M
2455,2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M
2456,2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M
2457,2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M
2458,2022,EN,PT,Data Scientist,100000,USD,100000,DZ,50,DZ,M
2459,2022,MI,FL,Data Scientist,100000,USD,100000,CA,100,US,M
2460,2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,31875,TN,100,CZ,M
2461,2022,SE,FT,Head of Data,200000,USD,200000,MY,100,US,M
2462,2022,MI,FT,Principal Data Analyst,75000,USD,75000,CA,100,CA,S
2463,2022,MI,FT,Data Scientist,150000,PLN,35590,PL,100,PL,L
2464,2022,SE,FT,Machine Learning Developer,100000,CAD,78791,CA,100,CA,M
2465,2022,SE,FT,Data Scientist,100000,USD,100000,BR,100,US,M
2466,2022,MI,FT,Machine Learning Scientist,153000,USD,153000,US,50,US,M
2467,2022,EN,FT,Data Engineer,52800,EUR,58035,PK,100,DE,M
2468,2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M
2469,2022,SE,FT,Research Scientist,85000,EUR,93427,FR,50,FR,L
2470,2022,EN,FT,Data Scientist,66500,CAD,52396,CA,100,CA,L
2471,2022,SE,FT,Machine Learning Engineer,57000,EUR,62651,NL,100,NL,L
2472,2022,MI,FT,Head of Data,30000,EUR,32974,EE,100,EE,S
2473,2022,EN,FT,Data Scientist,40000,USD,40000,JP,100,MY,L
2474,2022,MI,FT,Machine Learning Engineer,121000,AUD,87425,AU,100,AU,L
2475,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
2476,2022,EN,FT,Data Scientist,120000,AUD,86703,AU,50,AU,M
2477,2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,L
2478,2022,MI,FT,Research Scientist,59000,EUR,64849,AT,0,AT,L
2479,2022,EN,FT,Research Scientist,120000,USD,120000,US,100,US,L
2480,2022,MI,FT,Applied Data Scientist,157000,USD,157000,US,100,US,L
2481,2022,EN,FT,Computer Vision Software Engineer,150000,USD,150000,AU,100,AU,S
2482,2022,MI,FT,Business Data Analyst,90000,CAD,70912,CA,50,CA,L
2483,2022,EN,FT,Data Engineer,65000,USD,65000,US,100,US,S
2484,2022,SE,FT,Machine Learning Engineer,65000,EUR,71444,IE,100,IE,S
2485,2022,EN,FT,Data Analytics Engineer,20000,USD,20000,PK,0,PK,M
2486,2022,MI,FT,Data Scientist,48000,USD,48000,RU,100,US,S
2487,2022,SE,FT,Data Science Manager,152500,USD,152500,US,100,US,M
2488,2022,MI,FT,Data Engineer,62000,EUR,68147,FR,100,FR,M
2489,2022,MI,FT,Data Scientist,115000,CHF,122346,CH,0,CH,L
2490,2022,SE,FT,Applied Data Scientist,380000,USD,380000,US,100,US,L
2491,2022,MI,FT,Data Scientist,88000,CAD,69336,CA,100,CA,M
2492,2022,EN,FT,Computer Vision Engineer,10000,USD,10000,PT,100,LU,M
2493,2022,MI,FT,Data Analyst,20000,USD,20000,GR,100,GR,S
2494,2022,SE,FT,Data Analytics Lead,405000,USD,405000,US,100,US,L
2495,2022,MI,FT,Data Scientist,135000,USD,135000,US,100,US,L
2496,2022,SE,FT,Applied Data Scientist,177000,USD,177000,US,100,US,L
2497,2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M
2498,2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M
2499,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2500,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M
2501,2022,MI,FT,Data Analyst,85000,USD,85000,CA,0,CA,M
2502,2022,MI,FT,Data Analyst,75000,USD,75000,CA,0,CA,M
2503,2022,SE,FT,Machine Learning Engineer,214000,USD,214000,US,100,US,M
2504,2022,SE,FT,Machine Learning Engineer,192600,USD,192600,US,100,US,M
2505,2022,SE,FT,Data Architect,266400,USD,266400,US,100,US,M
2506,2022,SE,FT,Data Architect,213120,USD,213120,US,100,US,M
2507,2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M
2508,2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M
2509,2022,MI,FT,Data Scientist,141300,USD,141300,US,0,US,M
2510,2022,MI,FT,Data Scientist,102100,USD,102100,US,0,US,M
2511,2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M
2512,2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
2513,2022,MI,FT,Data Engineer,206699,USD,206699,US,0,US,M
2514,2022,MI,FT,Data Engineer,99100,USD,99100,US,0,US,M
2515,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2516,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
2517,2022,SE,FT,Data Engineer,110500,USD,110500,US,100,US,M
2518,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2519,2022,SE,FT,Data Analyst,99050,USD,99050,US,100,US,M
2520,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2521,2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,L
2522,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L
2523,2022,SE,FT,Data Scientist,176000,USD,176000,US,100,US,M
2524,2022,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M
2525,2022,SE,FT,Data Engineer,200100,USD,200100,US,100,US,M
2526,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2527,2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M
2528,2022,SE,FT,Data Engineer,70500,USD,70500,US,0,US,M
2529,2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,M
2530,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,M
2531,2022,SE,FT,Analytics Engineer,205300,USD,205300,US,0,US,M
2532,2022,SE,FT,Analytics Engineer,184700,USD,184700,US,0,US,M
2533,2022,SE,FT,Data Engineer,175100,USD,175100,US,100,US,M
2534,2022,SE,FT,Data Engineer,140250,USD,140250,US,100,US,M
2535,2022,SE,FT,Data Analyst,116150,USD,116150,US,100,US,M
2536,2022,SE,FT,Data Engineer,54000,USD,54000,US,0,US,M
2537,2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M
2538,2022,MI,FT,Data Analyst,50000,GBP,65438,GB,0,GB,M
2539,2022,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
2540,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2541,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2542,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2543,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2544,2022,SE,FT,Data Analyst,69000,USD,69000,US,100,US,M
2545,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2546,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2547,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2548,2022,SE,FT,Data Analyst,150075,USD,150075,US,100,US,M
2549,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2550,2022,SE,FT,Data Engineer,25000,USD,25000,US,100,US,M
2551,2022,SE,FT,Data Analyst,126500,USD,126500,US,100,US,M
2552,2022,SE,FT,Data Analyst,106260,USD,106260,US,100,US,M
2553,2022,SE,FT,Data Engineer,220110,USD,220110,US,100,US,M
2554,2022,SE,FT,Data Engineer,160080,USD,160080,US,100,US,M
2555,2022,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M
2556,2022,SE,FT,Data Analyst,110925,USD,110925,US,100,US,M
2557,2022,MI,FT,Data Analyst,35000,GBP,45807,GB,0,GB,M
2558,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2559,2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M
2560,2022,SE,FT,Data Analyst,60000,USD,60000,US,100,US,M
2561,2022,SE,FT,Data Architect,192564,USD,192564,US,100,US,M
2562,2022,SE,FT,Data Architect,144854,USD,144854,US,100,US,M
2563,2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M
2564,2022,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
2565,2022,SE,FT,Data Analytics Manager,150260,USD,150260,US,100,US,M
2566,2022,SE,FT,Data Analytics Manager,109280,USD,109280,US,100,US,M
2567,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2568,2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M
2569,2022,MI,FT,Data Scientist,160000,USD,160000,US,100,US,M
2570,2022,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M
2571,2022,EN,FT,Data Analyst,67000,USD,67000,CA,0,CA,M
2572,2022,EN,FT,Data Analyst,52000,USD,52000,CA,0,CA,M
2573,2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M
2574,2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M
2575,2022,SE,FT,Data Analyst,129000,USD,129000,US,0,US,M
2576,2022,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2577,2022,MI,FT,AI Scientist,200000,USD,200000,IN,100,US,L
2578,2023,SE,FT,Principal Data Scientist,80000,EUR,85847,ES,100,ES,L
2579,2023,MI,CT,ML Engineer,30000,USD,30000,US,100,US,S
2580,2023,MI,CT,ML Engineer,25500,USD,25500,US,100,US,S
2581,2023,SE,FT,Data Scientist,175000,USD,175000,CA,100,CA,M
2582,2023,SE,FT,Data Scientist,120000,USD,120000,CA,100,CA,M
2583,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2584,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2585,2023,SE,FT,Data Scientist,219000,USD,219000,CA,0,CA,M
2586,2023,SE,FT,Data Scientist,141000,USD,141000,CA,0,CA,M
2587,2023,SE,FT,Data Scientist,147100,USD,147100,US,0,US,M
2588,2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M
2589,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
2590,2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2591,2023,EN,FT,Applied Scientist,213660,USD,213660,US,0,US,L
2592,2023,EN,FT,Applied Scientist,130760,USD,130760,US,0,US,L
2593,2023,SE,FT,Data Modeler,147100,USD,147100,US,0,US,M
2594,2023,SE,FT,Data Modeler,90700,USD,90700,US,0,US,M
2595,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2596,2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2597,2023,MI,FT,Data Analyst,150000,USD,150000,US,100,US,M
2598,2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M
2599,2023,SE,FT,Research Engineer,275000,USD,275000,DE,0,DE,M
2600,2023,SE,FT,Research Engineer,174000,USD,174000,DE,0,DE,M
2601,2023,SE,FT,Analytics Engineer,230000,USD,230000,GB,100,GB,M
2602,2023,SE,FT,Analytics Engineer,143200,USD,143200,GB,100,GB,M
2603,2023,SE,FT,Business Intelligence Engineer,225000,USD,225000,US,0,US,M
2604,2023,SE,FT,Business Intelligence Engineer,156400,USD,156400,US,0,US,M
2605,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2606,2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
2607,2023,SE,FT,Data Strategist,90000,USD,90000,CA,0,CA,M
2608,2023,SE,FT,Data Strategist,72000,USD,72000,CA,0,CA,M
2609,2023,SE,FT,Data Engineer,253200,USD,253200,US,0,US,M
2610,2023,SE,FT,Data Engineer,90700,USD,90700,US,0,US,M
2611,2023,SE,FT,Computer Vision Engineer,342810,USD,342810,US,0,US,M
2612,2023,SE,FT,Computer Vision Engineer,184590,USD,184590,US,0,US,M
2613,2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M
2614,2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2615,2023,MI,FT,Data Analyst,105380,USD,105380,US,0,US,M
2616,2023,MI,FT,Data Analyst,64500,USD,64500,US,0,US,M
2617,2023,EN,FT,Data Quality Analyst,100000,USD,100000,NG,100,NG,L
2618,2023,EN,FT,Compliance Data Analyst,30000,USD,30000,NG,100,NG,L
2619,2023,EN,FT,Applied Scientist,204620,USD,204620,US,0,US,L
2620,2023,EN,FT,Applied Scientist,110680,USD,110680,US,0,US,L
2621,2023,SE,FT,Data Engineer,270703,USD,270703,US,0,US,M
2622,2023,SE,FT,Data Engineer,221484,USD,221484,US,0,US,M
2623,2023,SE,FT,Data Scientist,212750,USD,212750,US,100,US,M
2624,2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
2625,2023,SE,FT,Data Scientist,262000,USD,262000,US,100,US,M
2626,2023,SE,FT,Data Scientist,245000,USD,245000,US,100,US,M
2627,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
2628,2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
2629,2023,SE,FT,Data Scientist,218500,USD,218500,US,100,US,M
2630,2023,SE,FT,Data Scientist,199098,USD,199098,US,100,US,M
2631,2023,SE,FT,Data Engineer,203300,USD,203300,US,100,US,M
2632,2023,SE,FT,Data Engineer,123600,USD,123600,US,100,US,M
2633,2023,SE,FT,Research Engineer,189110,USD,189110,US,0,US,M
2634,2023,SE,FT,Research Engineer,139000,USD,139000,US,0,US,M
2635,2023,EX,FT,Data Scientist,258750,USD,258750,US,0,US,M
2636,2023,EX,FT,Data Scientist,185000,USD,185000,US,0,US,M
2637,2023,SE,FT,Data Engineer,231500,USD,231500,US,100,US,M
2638,2023,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M
2639,2023,SE,FT,Data Scientist,172500,USD,172500,US,100,US,M
2640,2023,SE,FT,Data Scientist,110500,USD,110500,US,100,US,M
2641,2023,SE,FT,Data Engineer,238000,USD,238000,US,0,US,M
2642,2023,SE,FT,Data Engineer,176000,USD,176000,US,0,US,M
2643,2023,SE,FT,Data Engineer,237000,USD,237000,US,100,US,M
2644,2023,SE,FT,Data Engineer,201450,USD,201450,US,100,US,M
2645,2023,SE,FT,Applied Scientist,309400,USD,309400,US,0,US,L
2646,2023,SE,FT,Applied Scientist,159100,USD,159100,US,0,US,L
2647,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2648,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
2649,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M
2650,2023,SE,FT,Data Scientist,201450,USD,201450,US,100,US,M
2651,2023,SE,FT,Computer Vision Engineer,280000,USD,280000,US,0,US,M
2652,2023,SE,FT,Computer Vision Engineer,210000,USD,210000,US,0,US,M
2653,2023,SE,FT,Data Architect,280100,USD,280100,US,100,US,M
2654,2023,SE,FT,Data Architect,168100,USD,168100,US,100,US,M
2655,2023,SE,FT,Data Engineer,193500,USD,193500,US,100,US,M
2656,2023,SE,FT,Data Engineer,139000,USD,139000,US,100,US,M
2657,2023,MI,FT,Data Scientist,510000,HKD,65062,HK,0,HK,L
2658,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,PT,100,US,M
2659,2023,MI,FT,Applied Machine Learning Engineer,65000,EUR,69751,IN,100,DE,S
2660,2023,MI,FT,Machine Learning Engineer,90000,EUR,96578,NL,100,NL,L
2661,2023,SE,FT,Business Intelligence Engineer,185900,USD,185900,US,0,US,M
2662,2023,SE,FT,Business Intelligence Engineer,129300,USD,129300,US,0,US,M
2663,2023,SE,FT,Data Engineer,225000,USD,225000,US,100,US,M
2664,2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
2665,2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M
2666,2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2667,2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M
2668,2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M
2669,2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M
2670,2023,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M
2671,2023,EN,FT,Machine Learning Engineer,163196,USD,163196,US,0,US,M
2672,2023,EN,FT,Machine Learning Engineer,145885,USD,145885,US,0,US,M
2673,2023,SE,FT,Data Engineer,217000,USD,217000,US,100,US,M
2674,2023,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M
2675,2023,SE,FT,Data Analyst,202800,USD,202800,US,0,US,L
2676,2023,SE,FT,Data Analyst,104300,USD,104300,US,0,US,L
2677,2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
2678,2023,SE,FT,Data Analyst,65000,USD,65000,US,0,US,M
2679,2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
2680,2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
2681,2023,SE,FT,Data Engineer,179170,USD,179170,US,0,US,M
2682,2023,SE,FT,Data Engineer,94300,USD,94300,US,0,US,M
2683,2023,SE,FT,Analytics Engineer,152500,USD,152500,US,0,US,M
2684,2023,SE,FT,Analytics Engineer,116450,USD,116450,US,0,US,M
2685,2023,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
2686,2023,SE,FT,Data Engineer,133800,USD,133800,US,0,US,M
2687,2023,SE,FT,Research Engineer,203000,USD,203000,US,0,US,M
2688,2023,SE,FT,Research Engineer,133000,USD,133000,US,0,US,M
2689,2023,EN,FT,Research Scientist,220000,USD,220000,US,50,US,L
